player_id,serve_period,court,x,y,wp
1,1,Deuce,0.4,1.2,0.878951
1,1,Deuce,0.4,1.3,0.879804
1,1,Deuce,0.4,1.4,0.880691
1,1,Deuce,0.4,1.5,0.88178
1,1,Deuce,0.4,1.6,0.883222
1,1,Deuce,0.4,1.7,0.88514
1,1,Deuce,0.4,1.8,0.887623
1,1,Deuce,0.4,1.9,0.890715
1,1,Deuce,0.4,2,0.894409
1,1,Deuce,0.4,2.1,0.898651
1,1,Deuce,0.4,2.2,0.903345
1,1,Deuce,0.4,2.3,0.908351
1,1,Deuce,0.4,2.4,0.9135
1,1,Deuce,0.4,2.5,0.918599
1,1,Deuce,0.4,2.6,0.923444
1,1,Deuce,0.4,2.7,0.927841
1,1,Deuce,0.4,2.8,0.931612
1,1,Deuce,0.4,2.9,0.934616
1,1,Deuce,0.4,3,0.936778
1,1,Deuce,0.4,3.1,0.93807
1,1,Deuce,0.4,3.2,0.938514
1,1,Deuce,0.4,3.3,0.9382
1,1,Deuce,0.4,3.4,0.937276
1,1,Deuce,0.4,3.5,0.93593
1,1,Deuce,0.4,3.6,0.934383
1,1,Deuce,0.4,3.7,0.932876
1,1,Deuce,0.4,3.8,0.931636
1,1,Deuce,0.4,3.9,0.930866
1,1,Deuce,0.4,4,0.930741
1,1,Deuce,0.4,4.1,0.931326
1,1,Deuce,0.5,0,0.836265
1,1,Deuce,0.5,0.1,0.841313
1,1,Deuce,0.5,0.2,0.846448
1,1,Deuce,0.5,0.3,0.851548
1,1,Deuce,0.5,0.4,0.856466
1,1,Deuce,0.5,0.5,0.861054
1,1,Deuce,0.5,0.6,0.865163
1,1,Deuce,0.5,0.7,0.868679
1,1,Deuce,0.5,0.8,0.871542
1,1,Deuce,0.5,0.9,0.873773
1,1,Deuce,0.5,1,0.875458
1,1,Deuce,0.5,1.1,0.876702
1,1,Deuce,0.5,1.2,0.877651
1,1,Deuce,0.5,1.3,0.878495
1,1,Deuce,0.5,1.4,0.879439
1,1,Deuce,0.5,1.5,0.880659
1,1,Deuce,0.5,1.6,0.882317
1,1,Deuce,0.5,1.7,0.884546
1,1,Deuce,0.5,1.8,0.887438
1,1,Deuce,0.5,1.9,0.891035
